# =========================================
# Dataset
# Developed by: Shahab Fatemi
# Date: 2024-04-20
# Features: 
#    - R (radial distance) in (m),
#    - Theta (polar angle) in (rad),
#    - Phi (gravitational potential) in (J/kg).
#
# The data is generated for educational purposes only.
#
# MIT License — Shahab Fatemi (2025); 
# For use in the Machine Learning in Physics course, Umeå University, Sweden 
# See the full license text in the parent folder.
# =========================================
R [meter],Theta [radian],Phi [J/kg]
2.843618E+07,1.8405E+00,-2.079668E+08
2.946091E+07,1.8405E+00,-2.000862E+08
3.048564E+07,1.8405E+00,-1.919022E+08
3.151036E+07,1.8405E+00,-1.849062E+08
3.253509E+07,1.8405E+00,-1.785651E+08
3.355982E+07,1.8405E+00,-1.717866E+08
3.458455E+07,1.8405E+00,-1.702425E+08
3.560927E+07,1.8405E+00,-1.622348E+08
3.663400E+07,1.8405E+00,-1.598833E+08
3.765873E+07,1.8405E+00,-1.554614E+08
3.868345E+07,1.8405E+00,-1.515667E+08
3.970818E+07,1.8405E+00,-1.446119E+08
4.073291E+07,1.8405E+00,-1.434362E+08
4.175764E+07,1.8405E+00,-1.393596E+08
4.278236E+07,1.8405E+00,-1.369926E+08
4.380709E+07,1.8405E+00,-1.317479E+08
4.483182E+07,1.8405E+00,-1.305879E+08
4.585655E+07,1.8405E+00,-1.272329E+08
4.688127E+07,1.8405E+00,-1.245541E+08
4.790600E+07,1.8405E+00,-1.221098E+08
4.893073E+07,1.8405E+00,-1.172979E+08
4.995545E+07,1.8405E+00,-1.141919E+08
5.098018E+07,1.8405E+00,-1.168029E+08
5.200491E+07,1.8405E+00,-1.118372E+08
5.302964E+07,1.8405E+00,-1.099300E+08
5.405436E+07,1.8405E+00,-1.065840E+08
5.507909E+07,1.8405E+00,-1.067963E+08
5.610382E+07,1.8405E+00,-1.033930E+08
5.712855E+07,1.8405E+00,-1.004624E+08
5.815327E+07,1.8405E+00,-9.950171E+07
5.917800E+07,1.8405E+00,-9.732219E+07
6.020273E+07,1.8405E+00,-9.657037E+07
6.122745E+07,1.8405E+00,-9.239390E+07
6.225218E+07,1.8405E+00,-9.316616E+07
6.327691E+07,1.8405E+00,-9.020247E+07
6.430164E+07,1.8405E+00,-9.072057E+07
6.532636E+07,1.8405E+00,-8.971901E+07
6.635109E+07,1.8405E+00,-8.877782E+07
6.737582E+07,1.8405E+00,-8.390484E+07
6.840055E+07,1.8405E+00,-8.499823E+07
6.942527E+07,1.8405E+00,-8.343698E+07
7.045000E+07,1.8405E+00,-8.417854E+07
7.147473E+07,1.8405E+00,-8.066743E+07
7.249945E+07,1.8405E+00,-7.890979E+07
7.352418E+07,1.8405E+00,-7.981724E+07
7.454891E+07,1.8405E+00,-7.909991E+07
7.557364E+07,1.8405E+00,-7.699764E+07
7.659836E+07,1.8405E+00,-7.554491E+07
7.762309E+07,1.8405E+00,-7.425787E+07
7.864782E+07,1.8405E+00,-7.476164E+07
7.967255E+07,1.8405E+00,-7.285904E+07
8.069727E+07,1.8405E+00,-7.226678E+07
8.172200E+07,1.8405E+00,-7.072126E+07
8.274673E+07,1.8405E+00,-6.995651E+07
8.377145E+07,1.8405E+00,-7.036707E+07
8.479618E+07,1.8405E+00,-6.894517E+07
8.582091E+07,1.8405E+00,-6.759164E+07
8.684564E+07,1.8405E+00,-6.646099E+07
8.787036E+07,1.8405E+00,-6.544875E+07
8.889509E+07,1.8405E+00,-6.417815E+07
8.991982E+07,1.8405E+00,-6.601301E+07
9.094455E+07,1.8405E+00,-6.424231E+07
9.196927E+07,1.8405E+00,-6.378555E+07
9.299400E+07,1.8405E+00,-6.262892E+07
9.401873E+07,1.8405E+00,-6.039841E+07
9.504345E+07,1.8405E+00,-6.050123E+07
9.606818E+07,1.8405E+00,-5.854739E+07
9.709291E+07,1.8405E+00,-5.800472E+07
9.811764E+07,1.8405E+00,-5.985379E+07
9.914236E+07,1.8405E+00,-5.995203E+07
1.001671E+08,1.8405E+00,-5.700439E+07
1.011918E+08,1.8405E+00,-5.577091E+07
1.022165E+08,1.8405E+00,-5.697004E+07
1.032413E+08,1.8405E+00,-5.725767E+07
1.042660E+08,1.8405E+00,-5.592692E+07
1.052907E+08,1.8405E+00,-5.511193E+07
1.063155E+08,1.8405E+00,-5.494244E+07
1.073402E+08,1.8405E+00,-5.503170E+07
1.083649E+08,1.8405E+00,-5.103700E+07
1.093896E+08,1.8405E+00,-5.190223E+07
1.104144E+08,1.8405E+00,-5.247576E+07
1.114391E+08,1.8405E+00,-5.031680E+07
1.124638E+08,1.8405E+00,-5.113175E+07
1.134885E+08,1.8405E+00,-5.011741E+07
1.145133E+08,1.8405E+00,-5.139799E+07
1.155380E+08,1.8405E+00,-5.081416E+07
1.165627E+08,1.8405E+00,-5.023168E+07
1.175875E+08,1.8405E+00,-4.798183E+07
1.186122E+08,1.8405E+00,-4.916716E+07
1.196369E+08,1.8405E+00,-4.827869E+07
1.206616E+08,1.8405E+00,-4.851026E+07
1.216864E+08,1.8405E+00,-4.759139E+07
1.227111E+08,1.8405E+00,-4.731216E+07
1.237358E+08,1.8405E+00,-4.714728E+07
1.247605E+08,1.8405E+00,-4.577137E+07
1.257853E+08,1.8405E+00,-4.619015E+07
1.268100E+08,1.8405E+00,-4.519839E+07
2.536200E+07,1.8723E+00,-2.338113E+08
2.638673E+07,1.8723E+00,-2.224594E+08
2.741145E+07,1.8723E+00,-2.147457E+08
2.843618E+07,1.8723E+00,-2.067000E+08
2.946091E+07,1.8723E+00,-1.992059E+08
3.048564E+07,1.8723E+00,-1.920827E+08
3.151036E+07,1.8723E+00,-1.855411E+08
3.253509E+07,1.8723E+00,-1.803994E+08
3.355982E+07,1.8723E+00,-1.744012E+08
3.458455E+07,1.8723E+00,-1.684338E+08
3.560927E+07,1.8723E+00,-1.627757E+08
3.663400E+07,1.8723E+00,-1.597899E+08
3.765873E+07,1.8723E+00,-1.559799E+08
3.868345E+07,1.8723E+00,-1.517352E+08
3.970818E+07,1.8723E+00,-1.466381E+08
4.073291E+07,1.8723E+00,-1.429667E+08
4.175764E+07,1.8723E+00,-1.401994E+08
4.278236E+07,1.8723E+00,-1.372603E+08
4.380709E+07,1.8723E+00,-1.330735E+08
4.483182E+07,1.8723E+00,-1.309836E+08
4.585655E+07,1.8723E+00,-1.266326E+08
4.688127E+07,1.8723E+00,-1.253975E+08
4.790600E+07,1.8723E+00,-1.227850E+08
4.893073E+07,1.8723E+00,-1.200909E+08
4.995545E+07,1.8723E+00,-1.164190E+08
5.098018E+07,1.8723E+00,-1.139509E+08
5.200491E+07,1.8723E+00,-1.116155E+08
5.302964E+07,1.8723E+00,-1.105493E+08
5.405436E+07,1.8723E+00,-1.066320E+08
5.507909E+07,1.8723E+00,-1.056033E+08
5.610382E+07,1.8723E+00,-1.038104E+08
5.712855E+07,1.8723E+00,-1.024081E+08
5.815327E+07,1.8723E+00,-9.876643E+07
5.917800E+07,1.8723E+00,-1.003284E+08
6.020273E+07,1.8723E+00,-9.664737E+07
6.122745E+07,1.8723E+00,-9.585977E+07
6.225218E+07,1.8723E+00,-9.321846E+07
6.327691E+07,1.8723E+00,-9.025941E+07
6.430164E+07,1.8723E+00,-9.124965E+07
6.532636E+07,1.8723E+00,-8.840958E+07
6.635109E+07,1.8723E+00,-8.689650E+07
6.737582E+07,1.8723E+00,-8.684804E+07
6.840055E+07,1.8723E+00,-8.584437E+07
6.942527E+07,1.8723E+00,-8.337172E+07
7.045000E+07,1.8723E+00,-8.265475E+07
7.147473E+07,1.8723E+00,-8.146256E+07
7.249945E+07,1.8723E+00,-8.001984E+07
7.352418E+07,1.8723E+00,-7.808010E+07
7.454891E+07,1.8723E+00,-7.867474E+07
7.557364E+07,1.8723E+00,-7.649421E+07
7.659836E+07,1.8723E+00,-7.425147E+07
7.762309E+07,1.8723E+00,-7.632291E+07
7.864782E+07,1.8723E+00,-7.420932E+07
7.967255E+07,1.8723E+00,-7.155979E+07
8.069727E+07,1.8723E+00,-7.332960E+07
8.172200E+07,1.8723E+00,-7.073848E+07
8.274673E+07,1.8723E+00,-7.285280E+07
8.377145E+07,1.8723E+00,-6.996723E+07
8.479618E+07,1.8723E+00,-6.839474E+07
8.582091E+07,1.8723E+00,-6.732602E+07
8.684564E+07,1.8723E+00,-6.584037E+07
8.787036E+07,1.8723E+00,-6.673157E+07
8.889509E+07,1.8723E+00,-6.451544E+07
8.991982E+07,1.8723E+00,-6.353045E+07
9.094455E+07,1.8723E+00,-6.270907E+07
9.196927E+07,1.8723E+00,-6.292995E+07
9.299400E+07,1.8723E+00,-6.105821E+07
9.401873E+07,1.8723E+00,-6.125737E+07
9.504345E+07,1.8723E+00,-6.217013E+07
9.606818E+07,1.8723E+00,-5.987099E+07
9.709291E+07,1.8723E+00,-6.216841E+07
9.811764E+07,1.8723E+00,-5.736100E+07
9.914236E+07,1.8723E+00,-5.905873E+07
1.001671E+08,1.8723E+00,-5.834166E+07
1.011918E+08,1.8723E+00,-5.756291E+07
1.022165E+08,1.8723E+00,-5.731346E+07
1.032413E+08,1.8723E+00,-5.679667E+07
1.042660E+08,1.8723E+00,-5.344569E+07
1.052907E+08,1.8723E+00,-5.581382E+07
1.063155E+08,1.8723E+00,-5.309945E+07
1.073402E+08,1.8723E+00,-5.263373E+07
1.083649E+08,1.8723E+00,-5.360687E+07
1.093896E+08,1.8723E+00,-5.297890E+07
1.104144E+08,1.8723E+00,-5.155099E+07
1.114391E+08,1.8723E+00,-5.430534E+07
1.124638E+08,1.8723E+00,-4.991411E+07
1.134885E+08,1.8723E+00,-5.115906E+07
1.145133E+08,1.8723E+00,-5.304905E+07
1.155380E+08,1.8723E+00,-5.042537E+07
1.165627E+08,1.8723E+00,-5.034830E+07
1.175875E+08,1.8723E+00,-4.963739E+07
1.186122E+08,1.8723E+00,-4.969543E+07
1.196369E+08,1.8723E+00,-4.944317E+07
1.206616E+08,1.8723E+00,-4.793916E+07
1.216864E+08,1.8723E+00,-4.687299E+07
1.227111E+08,1.8723E+00,-4.835044E+07
1.237358E+08,1.8723E+00,-4.797461E+07
1.247605E+08,1.8723E+00,-4.549442E+07
1.257853E+08,1.8723E+00,-4.571074E+07
1.268100E+08,1.8723E+00,-4.640342E+07
2.536200E+07,1.9040E+00,-2.314410E+08
2.638673E+07,1.9040E+00,-2.238583E+08
2.741145E+07,1.9040E+00,-2.156651E+08
2.843618E+07,1.9040E+00,-2.064420E+08
2.946091E+07,1.9040E+00,-1.979918E+08
3.048564E+07,1.9040E+00,-1.923746E+08
3.151036E+07,1.9040E+00,-1.856308E+08
3.253509E+07,1.9040E+00,-1.811699E+08
3.355982E+07,1.9040E+00,-1.747142E+08
3.458455E+07,1.9040E+00,-1.691026E+08
3.560927E+07,1.9040E+00,-1.630450E+08
3.663400E+07,1.9040E+00,-1.601869E+08
3.765873E+07,1.9040E+00,-1.549472E+08
3.868345E+07,1.9040E+00,-1.508732E+08
3.970818E+07,1.9040E+00,-1.478120E+08
4.073291E+07,1.9040E+00,-1.423982E+08
4.175764E+07,1.9040E+00,-1.391443E+08
4.278236E+07,1.9040E+00,-1.363599E+08
4.380709E+07,1.9040E+00,-1.322124E+08
4.483182E+07,1.9040E+00,-1.291449E+08
4.585655E+07,1.9040E+00,-1.251907E+08
4.688127E+07,1.9040E+00,-1.265435E+08
4.790600E+07,1.9040E+00,-1.191305E+08
4.893073E+07,1.9040E+00,-1.178422E+08
4.995545E+07,1.9040E+00,-1.172226E+08
5.098018E+07,1.9040E+00,-1.134630E+08
5.200491E+07,1.9040E+00,-1.125007E+08
5.302964E+07,1.9040E+00,-1.094156E+08
5.405436E+07,1.9040E+00,-1.069363E+08
5.507909E+07,1.9040E+00,-1.043679E+08
5.610382E+07,1.9040E+00,-1.044944E+08
5.712855E+07,1.9040E+00,-1.017540E+08
5.815327E+07,1.9040E+00,-9.932025E+07
5.917800E+07,1.9040E+00,-9.963147E+07
6.020273E+07,1.9040E+00,-9.694499E+07
6.122745E+07,1.9040E+00,-9.568234E+07
6.225218E+07,1.9040E+00,-9.361865E+07
6.327691E+07,1.9040E+00,-9.253466E+07
6.430164E+07,1.9040E+00,-9.122311E+07
6.532636E+07,1.9040E+00,-8.858875E+07
6.635109E+07,1.9040E+00,-8.645971E+07
6.737582E+07,1.9040E+00,-8.571807E+07
6.840055E+07,1.9040E+00,-8.583137E+07
6.942527E+07,1.9040E+00,-8.261707E+07
7.045000E+07,1.9040E+00,-8.232410E+07
7.147473E+07,1.9040E+00,-8.252818E+07
7.249945E+07,1.9040E+00,-8.080376E+07
7.352418E+07,1.9040E+00,-7.815162E+07
7.454891E+07,1.9040E+00,-7.854301E+07
7.557364E+07,1.9040E+00,-7.618788E+07
7.659836E+07,1.9040E+00,-7.665861E+07
7.762309E+07,1.9040E+00,-7.623170E+07
7.864782E+07,1.9040E+00,-7.262463E+07
7.967255E+07,1.9040E+00,-7.344220E+07
8.069727E+07,1.9040E+00,-7.213024E+07
8.172200E+07,1.9040E+00,-7.139590E+07
8.274673E+07,1.9040E+00,-7.080434E+07
8.377145E+07,1.9040E+00,-6.947448E+07
8.479618E+07,1.9040E+00,-6.974910E+07
8.582091E+07,1.9040E+00,-6.716807E+07
8.684564E+07,1.9040E+00,-6.619132E+07
8.787036E+07,1.9040E+00,-6.661536E+07
8.889509E+07,1.9040E+00,-6.537367E+07
8.991982E+07,1.9040E+00,-6.469271E+07
9.094455E+07,1.9040E+00,-6.264962E+07
9.196927E+07,1.9040E+00,-6.504930E+07
9.299400E+07,1.9040E+00,-6.193547E+07
9.401873E+07,1.9040E+00,-6.347051E+07
9.504345E+07,1.9040E+00,-5.948096E+07
9.606818E+07,1.9040E+00,-6.068189E+07
9.709291E+07,1.9040E+00,-5.877749E+07
9.811764E+07,1.9040E+00,-5.886477E+07
9.914236E+07,1.9040E+00,-6.001054E+07
1.001671E+08,1.9040E+00,-5.672921E+07
1.011918E+08,1.9040E+00,-5.583384E+07
1.022165E+08,1.9040E+00,-5.710005E+07
1.032413E+08,1.9040E+00,-5.595277E+07
1.042660E+08,1.9040E+00,-5.612119E+07
1.052907E+08,1.9040E+00,-5.379967E+07
1.063155E+08,1.9040E+00,-5.455319E+07
1.073402E+08,1.9040E+00,-5.436602E+07
1.083649E+08,1.9040E+00,-5.272265E+07
1.093896E+08,1.9040E+00,-5.349497E+07
1.104144E+08,1.9040E+00,-5.347478E+07
1.114391E+08,1.9040E+00,-5.119071E+07
1.124638E+08,1.9040E+00,-5.131250E+07
1.134885E+08,1.9040E+00,-5.059927E+07
1.145133E+08,1.9040E+00,-5.156087E+07
1.155380E+08,1.9040E+00,-4.781190E+07
1.165627E+08,1.9040E+00,-4.963506E+07
1.175875E+08,1.9040E+00,-4.882265E+07
1.186122E+08,1.9040E+00,-4.961713E+07
1.196369E+08,1.9040E+00,-4.783877E+07
1.206616E+08,1.9040E+00,-5.048447E+07
1.216864E+08,1.9040E+00,-4.756188E+07
1.227111E+08,1.9040E+00,-4.497582E+07
1.237358E+08,1.9040E+00,-4.612880E+07
1.247605E+08,1.9040E+00,-4.618586E+07
1.257853E+08,1.9040E+00,-4.724739E+07
1.268100E+08,1.9040E+00,-4.517645E+07
2.536200E+07,1.9357E+00,-2.305158E+08
2.638673E+07,1.9357E+00,-2.249835E+08
2.741145E+07,1.9357E+00,-2.133422E+08
2.843618E+07,1.9357E+00,-2.064681E+08
2.946091E+07,1.9357E+00,-1.982513E+08
3.048564E+07,1.9357E+00,-1.909665E+08
3.151036E+07,1.9357E+00,-1.851267E+08
3.253509E+07,1.9357E+00,-1.802980E+08
3.355982E+07,1.9357E+00,-1.727688E+08
3.458455E+07,1.9357E+00,-1.685556E+08
3.560927E+07,1.9357E+00,-1.637102E+08
3.663400E+07,1.9357E+00,-1.577631E+08
3.765873E+07,1.9357E+00,-1.562185E+08
3.868345E+07,1.9357E+00,-1.507717E+08
3.970818E+07,1.9357E+00,-1.460069E+08
4.073291E+07,1.9357E+00,-1.419194E+08
4.175764E+07,1.9357E+00,-1.391523E+08
4.278236E+07,1.9357E+00,-1.367133E+08
4.380709E+07,1.9357E+00,-1.346354E+08
4.483182E+07,1.9357E+00,-1.307074E+08
4.585655E+07,1.9357E+00,-1.274485E+08
4.688127E+07,1.9357E+00,-1.253550E+08
4.790600E+07,1.9357E+00,-1.205554E+08
4.893073E+07,1.9357E+00,-1.190689E+08
4.995545E+07,1.9357E+00,-1.169591E+08
5.098018E+07,1.9357E+00,-1.133174E+08
5.200491E+07,1.9357E+00,-1.121274E+08
5.302964E+07,1.9357E+00,-1.104618E+08
5.405436E+07,1.9357E+00,-1.074113E+08
5.507909E+07,1.9357E+00,-1.047152E+08
5.610382E+07,1.9357E+00,-1.047598E+08
5.712855E+07,1.9357E+00,-1.022676E+08
5.815327E+07,1.9357E+00,-9.910519E+07
5.917800E+07,1.9357E+00,-9.842938E+07
6.020273E+07,1.9357E+00,-9.546561E+07
6.122745E+07,1.9357E+00,-9.394940E+07
6.225218E+07,1.9357E+00,-9.316604E+07
6.327691E+07,1.9357E+00,-9.224011E+07
6.430164E+07,1.9357E+00,-9.101760E+07
6.532636E+07,1.9357E+00,-8.866188E+07
6.635109E+07,1.9357E+00,-8.570544E+07
6.737582E+07,1.9357E+00,-8.667350E+07
6.840055E+07,1.9357E+00,-8.608696E+07
6.942527E+07,1.9357E+00,-8.283162E+07
7.045000E+07,1.9357E+00,-8.171571E+07
7.147473E+07,1.9357E+00,-8.258525E+07
7.249945E+07,1.9357E+00,-7.983824E+07
7.352418E+07,1.9357E+00,-7.903830E+07
7.454891E+07,1.9357E+00,-7.898604E+07
7.557364E+07,1.9357E+00,-7.615469E+07
7.659836E+07,1.9357E+00,-7.598484E+07
7.762309E+07,1.9357E+00,-7.345813E+07
7.864782E+07,1.9357E+00,-7.249752E+07
7.967255E+07,1.9357E+00,-7.316731E+07
8.069727E+07,1.9357E+00,-7.049658E+07
8.172200E+07,1.9357E+00,-7.024672E+07
8.274673E+07,1.9357E+00,-6.892546E+07
8.377145E+07,1.9357E+00,-6.816888E+07
8.479618E+07,1.9357E+00,-6.721415E+07
8.582091E+07,1.9357E+00,-6.692823E+07
8.684564E+07,1.9357E+00,-6.439220E+07
8.787036E+07,1.9357E+00,-6.494084E+07
8.889509E+07,1.9357E+00,-6.431749E+07
8.991982E+07,1.9357E+00,-6.387247E+07
9.094455E+07,1.9357E+00,-6.397323E+07
9.196927E+07,1.9357E+00,-6.303091E+07
9.299400E+07,1.9357E+00,-6.147900E+07
9.401873E+07,1.9357E+00,-6.229701E+07
9.504345E+07,1.9357E+00,-6.156359E+07
9.606818E+07,1.9357E+00,-5.999757E+07
9.709291E+07,1.9357E+00,-5.954169E+07
9.811764E+07,1.9357E+00,-5.864746E+07
9.914236E+07,1.9357E+00,-5.667392E+07
1.001671E+08,1.9357E+00,-5.782010E+07
1.011918E+08,1.9357E+00,-5.617633E+07
1.022165E+08,1.9357E+00,-5.814175E+07
1.032413E+08,1.9357E+00,-5.514989E+07
1.042660E+08,1.9357E+00,-5.579751E+07
1.052907E+08,1.9357E+00,-5.525965E+07
1.063155E+08,1.9357E+00,-5.444699E+07
1.073402E+08,1.9357E+00,-5.454618E+07
1.083649E+08,1.9357E+00,-5.408617E+07
1.093896E+08,1.9357E+00,-5.321546E+07
1.104144E+08,1.9357E+00,-5.114676E+07
1.114391E+08,1.9357E+00,-5.140230E+07
1.124638E+08,1.9357E+00,-5.148798E+07
1.134885E+08,1.9357E+00,-5.075615E+07
1.145133E+08,1.9357E+00,-5.020968E+07
1.155380E+08,1.9357E+00,-4.992638E+07
1.165627E+08,1.9357E+00,-5.125734E+07
1.175875E+08,1.9357E+00,-4.876871E+07
1.186122E+08,1.9357E+00,-4.910801E+07
1.196369E+08,1.9357E+00,-4.890525E+07
1.206616E+08,1.9357E+00,-4.945321E+07
1.216864E+08,1.9357E+00,-4.702375E+07
1.227111E+08,1.9357E+00,-4.861958E+07
1.237358E+08,1.9357E+00,-4.763361E+07
1.247605E+08,1.9357E+00,-4.674761E+07
1.257853E+08,1.9357E+00,-4.680730E+07
1.268100E+08,1.9357E+00,-4.550323E+07
2.536200E+07,1.9675E+00,-2.329937E+08
2.638673E+07,1.9675E+00,-2.229694E+08
2.741145E+07,1.9675E+00,-2.137065E+08
2.843618E+07,1.9675E+00,-2.040458E+08
2.946091E+07,1.9675E+00,-1.969790E+08
3.048564E+07,1.9675E+00,-1.926333E+08
3.151036E+07,1.9675E+00,-1.856165E+08
3.253509E+07,1.9675E+00,-1.789970E+08
3.355982E+07,1.9675E+00,-1.750428E+08
3.458455E+07,1.9675E+00,-1.685216E+08
3.560927E+07,1.9675E+00,-1.649040E+08
3.663400E+07,1.9675E+00,-1.610812E+08
3.765873E+07,1.9675E+00,-1.552063E+08
3.868345E+07,1.9675E+00,-1.496993E+08
3.970818E+07,1.9675E+00,-1.474191E+08
4.073291E+07,1.9675E+00,-1.420814E+08
4.175764E+07,1.9675E+00,-1.389625E+08
4.278236E+07,1.9675E+00,-1.360570E+08
4.380709E+07,1.9675E+00,-1.318252E+08
4.483182E+07,1.9675E+00,-1.294265E+08
4.585655E+07,1.9675E+00,-1.254522E+08
4.688127E+07,1.9675E+00,-1.252695E+08
4.790600E+07,1.9675E+00,-1.214713E+08
4.893073E+07,1.9675E+00,-1.179826E+08
4.995545E+07,1.9675E+00,-1.175660E+08
5.098018E+07,1.9675E+00,-1.134561E+08
5.200491E+07,1.9675E+00,-1.103733E+08
5.302964E+07,1.9675E+00,-1.083788E+08
5.405436E+07,1.9675E+00,-1.099310E+08
5.507909E+07,1.9675E+00,-1.058856E+08
5.610382E+07,1.9675E+00,-1.044056E+08
5.712855E+07,1.9675E+00,-1.004151E+08
5.815327E+07,1.9675E+00,-9.890655E+07
5.917800E+07,1.9675E+00,-9.785409E+07
6.020273E+07,1.9675E+00,-9.906641E+07
6.122745E+07,1.9675E+00,-9.437908E+07
6.225218E+07,1.9675E+00,-9.231524E+07
6.327691E+07,1.9675E+00,-9.077400E+07
6.430164E+07,1.9675E+00,-8.838393E+07
6.532636E+07,1.9675E+00,-8.913435E+07
6.635109E+07,1.9675E+00,-8.851769E+07
6.737582E+07,1.9675E+00,-8.589638E+07
6.840055E+07,1.9675E+00,-8.459212E+07
6.942527E+07,1.9675E+00,-8.394652E+07
7.045000E+07,1.9675E+00,-8.113164E+07
7.147473E+07,1.9675E+00,-8.256409E+07
7.249945E+07,1.9675E+00,-7.936083E+07
7.352418E+07,1.9675E+00,-7.932582E+07
7.454891E+07,1.9675E+00,-7.775749E+07
7.557364E+07,1.9675E+00,-7.619000E+07
7.659836E+07,1.9675E+00,-7.586164E+07
7.762309E+07,1.9675E+00,-7.567530E+07
7.864782E+07,1.9675E+00,-7.376826E+07
7.967255E+07,1.9675E+00,-7.309688E+07
8.069727E+07,1.9675E+00,-7.083059E+07
8.172200E+07,1.9675E+00,-7.084880E+07
8.274673E+07,1.9675E+00,-6.912577E+07
8.377145E+07,1.9675E+00,-6.947468E+07
8.479618E+07,1.9675E+00,-6.782645E+07
8.582091E+07,1.9675E+00,-6.664908E+07
8.684564E+07,1.9675E+00,-6.782550E+07
8.787036E+07,1.9675E+00,-6.692224E+07
8.889509E+07,1.9675E+00,-6.627952E+07
8.991982E+07,1.9675E+00,-6.570451E+07
9.094455E+07,1.9675E+00,-6.487044E+07
9.196927E+07,1.9675E+00,-6.304531E+07
9.299400E+07,1.9675E+00,-6.258503E+07
9.401873E+07,1.9675E+00,-6.175368E+07
9.504345E+07,1.9675E+00,-6.184651E+07
9.606818E+07,1.9675E+00,-6.071389E+07
9.709291E+07,1.9675E+00,-6.003213E+07
9.811764E+07,1.9675E+00,-5.606539E+07
9.914236E+07,1.9675E+00,-5.907881E+07
1.001671E+08,1.9675E+00,-5.951308E+07
1.011918E+08,1.9675E+00,-5.823613E+07
1.022165E+08,1.9675E+00,-5.555251E+07
1.032413E+08,1.9675E+00,-5.676994E+07
1.042660E+08,1.9675E+00,-5.398542E+07
1.052907E+08,1.9675E+00,-5.494485E+07
1.063155E+08,1.9675E+00,-5.572839E+07
1.073402E+08,1.9675E+00,-5.445022E+07
1.083649E+08,1.9675E+00,-5.259469E+07
1.093896E+08,1.9675E+00,-5.337263E+07
1.104144E+08,1.9675E+00,-5.167545E+07
1.114391E+08,1.9675E+00,-5.374252E+07
1.124638E+08,1.9675E+00,-5.241434E+07
1.134885E+08,1.9675E+00,-5.113870E+07
1.145133E+08,1.9675E+00,-5.124076E+07
1.155380E+08,1.9675E+00,-4.923675E+07
1.165627E+08,1.9675E+00,-4.895739E+07
1.175875E+08,1.9675E+00,-4.997979E+07
1.186122E+08,1.9675E+00,-4.991449E+07
1.196369E+08,1.9675E+00,-5.014432E+07
1.206616E+08,1.9675E+00,-4.822471E+07
1.216864E+08,1.9675E+00,-4.771138E+07
1.227111E+08,1.9675E+00,-4.701863E+07
1.237358E+08,1.9675E+00,-4.618575E+07
1.247605E+08,1.9675E+00,-4.704298E+07
1.257853E+08,1.9675E+00,-4.603268E+07
1.268100E+08,1.9675E+00,-4.567584E+07
2.536200E+07,1.9992E+00,-2.315408E+08
2.638673E+07,1.9992E+00,-2.223295E+08
2.741145E+07,1.9992E+00,-2.144512E+08
2.843618E+07,1.9992E+00,-2.064935E+08
2.946091E+07,1.9992E+00,-1.997048E+08
3.048564E+07,1.9992E+00,-1.908713E+08
3.151036E+07,1.9992E+00,-1.849831E+08
3.253509E+07,1.9992E+00,-1.795222E+08
3.355982E+07,1.9992E+00,-1.732863E+08
3.458455E+07,1.9992E+00,-1.670544E+08
3.560927E+07,1.9992E+00,-1.645040E+08
3.663400E+07,1.9992E+00,-1.595689E+08
3.765873E+07,1.9992E+00,-1.554166E+08
3.868345E+07,1.9992E+00,-1.487690E+08
3.970818E+07,1.9992E+00,-1.471584E+08
4.073291E+07,1.9992E+00,-1.423386E+08
4.175764E+07,1.9992E+00,-1.406058E+08
4.278236E+07,1.9992E+00,-1.348968E+08
4.380709E+07,1.9992E+00,-1.330802E+08
4.483182E+07,1.9992E+00,-1.315582E+08
4.585655E+07,1.9992E+00,-1.262486E+08
4.688127E+07,1.9992E+00,-1.229010E+08
4.790600E+07,1.9992E+00,-1.213450E+08
4.893073E+07,1.9992E+00,-1.188783E+08
4.995545E+07,1.9992E+00,-1.166050E+08
5.098018E+07,1.9992E+00,-1.136653E+08
5.200491E+07,1.9992E+00,-1.116385E+08
5.302964E+07,1.9992E+00,-1.108023E+08
5.405436E+07,1.9992E+00,-1.074835E+08
5.507909E+07,1.9992E+00,-1.068830E+08
5.610382E+07,1.9992E+00,-1.043724E+08
5.712855E+07,1.9992E+00,-1.020361E+08
5.815327E+07,1.9992E+00,-1.000590E+08
5.917800E+07,1.9992E+00,-9.761478E+07
6.020273E+07,1.9992E+00,-9.719308E+07
6.122745E+07,1.9992E+00,-9.373953E+07
6.225218E+07,1.9992E+00,-9.322660E+07
6.327691E+07,1.9992E+00,-9.126915E+07
6.430164E+07,1.9992E+00,-8.791953E+07
6.532636E+07,1.9992E+00,-8.786909E+07
6.635109E+07,1.9992E+00,-8.898946E+07
6.737582E+07,1.9992E+00,-8.765462E+07
6.840055E+07,1.9992E+00,-8.314010E+07
6.942527E+07,1.9992E+00,-8.535933E+07
7.045000E+07,1.9992E+00,-8.144507E+07
7.147473E+07,1.9992E+00,-8.146236E+07
7.249945E+07,1.9992E+00,-7.960951E+07
7.352418E+07,1.9992E+00,-8.006544E+07
7.454891E+07,1.9992E+00,-7.704288E+07
7.557364E+07,1.9992E+00,-7.574299E+07
7.659836E+07,1.9992E+00,-7.540888E+07
7.762309E+07,1.9992E+00,-7.364573E+07
7.864782E+07,1.9992E+00,-7.285649E+07
7.967255E+07,1.9992E+00,-7.330518E+07
